2015/04/22 08:40:00      10.0       6.5      23.7      27.5      23.5       8.5      10.3    -0.102    999999    999999
2015/04/22 08:50:00      10.6       6.7      20.9      25.6      22.5       8.5       8.5    -0.126    999999    999999
2015/04/22 09:00:00      11.4       7.0      18.0      23.7      21.6       8.5       8.5    -0.142    999999    999999
2015/04/22 09:10:00      12.2       7.3      11.4      19.0      17.8       8.5       6.6    -0.166    999999    999999
2015/04/22 09:20:00      13.1       7.7       6.6      13.3      15.0       7.5       5.6    -0.186    999999    999999
2015/04/22 09:30:00      14.1       8.1       4.7      11.4      16.0      10.3       3.8    -0.210    999999    999999
2015/04/22 09:40:00      15.0       8.7      -2.8       5.7      12.2      10.3       2.8    -0.242    999999    999999
2015/04/22 09:50:00      15.9       9.1      -6.6       0.9       8.5       8.5       0.9    -0.254    999999    999999
2015/04/22 10:00:00      16.9       9.6     -11.4      -3.8       8.5      10.3       0.0    -0.292    999999    999999
2015/04/22 10:10:00      17.8       9.9     -16.1      -6.6       5.6      12.2      -1.9    -0.296    999999    999999
2015/04/22 10:20:00      18.8      10.1     -19.0      -9.5       5.6      12.2      -2.8    -0.310    999999    999999
2015/04/22 10:30:00      20.0      10.4     -20.9     -10.4       4.7      12.2      -3.8    -0.328    999999    999999
2015/04/22 10:40:00      21.0      10.6     -25.6     -14.2       0.9      10.3      -4.7    -0.330    999999    999999
2015/04/22 10:50:00      22.0      11.0     -29.4     -17.1       1.9      13.1      -6.6    -0.344    999999    999999
2015/04/22 11:00:00      23.1      11.0     -30.3     -18.0       1.9      13.1      -6.6    -0.348    999999    999999
2015/04/22 11:10:00      24.1      11.4     -36.0     -23.7      -0.9      12.2      -8.5    -0.358    999999    999999
2015/04/22 11:20:00      25.1      11.9     -41.7     -27.5      -3.8      11.3     -10.3    -0.370    999999    999999
2015/04/22 11:30:00      26.0      12.1     -43.6     -29.4      -4.7      10.3     -10.3    -0.378    999999    999999
2015/04/22 11:40:00      26.9      12.4     -46.4     -33.2      -5.6      10.3     -11.3    -0.384    999999    999999
2015/04/22 11:50:00      27.7      12.7     -48.3     -33.2      -8.5      10.3     -12.2    -0.386    999999    999999
2015/04/22 12:00:00      28.0      13.1     -51.2     -36.0      -8.5       9.4     -14.1    -0.400    999999    999999
2015/04/22 12:10:00      28.2      13.2     -53.1     -36.0      -8.5       9.4     -14.1    -0.400    999999    999999
2015/04/22 12:20:00      28.3      13.6     -56.9     -40.8     -11.3       7.5     -15.0    -0.410    999999    999999
2015/04/22 12:30:00      28.1      13.9     -55.9     -37.9     -10.3       7.5     -15.0    -0.416    999999    999999
2015/04/22 12:40:00      28.1      13.9     -57.8     -39.8     -11.3       6.6     -15.0    -0.412    999999    999999
2015/04/22 12:50:00      28.1      14.1     -55.9     -60.7       0.0      33.8     -14.1    -0.504    999999    999999
2015/04/22 13:00:00      27.9      14.3     -60.7     -41.7     -13.1       6.6     -16.0    -0.422    999999    999999
2015/04/22 13:10:00      27.6      14.5     -64.5     -45.5     -15.0       4.7     -16.9    -0.422    999999    999999
2015/04/22 13:20:00      27.7      14.7     -63.5     -45.5     -15.0       3.8     -17.8    -0.420    999999    999999
2015/04/22 13:30:00      27.4      15.0     -65.4     -47.4     -16.9       1.9     -17.8    -0.424    999999    999999
2015/04/22 13:40:00      27.2      15.1     -65.4     -45.5     -16.0       3.8     -17.8    -0.416    999999    999999
